purpose_te,addr_state_te,loan_amnt,term,installment,grade,emp_length,annual_inc,verification_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_length,issue_d_year,issue_d_month,issue_d_dayOfWeek,issue_d_weekend,log_inc_per_acct,home_3cat,emp_length_missing
0.144995717,0.154985512,8000, 36 months,260.59,B,2,55000,verified,11.56,0,0,29,9,0,9004,15.7,10,12,2011,12,Thu,0,8.612503371,RENT,0
0.168268297,0.133209555,7200, 36 months,224,A,10,47000,verified,19.74,0,0,,12,0,16106,83.5,32,13,2011,12,Thu,0,7.292166978,MORTGAGE,0
0.197515539,0.207505334,12000, 36 months,373.33,A,4,86000,verified,13.3,0,1,,16,0,13715,51.8,25,9,2011,12,Thu,0,8.14322675,RENT,0
0.214791206,0.18817362,2200, 36 months,76.56,C,10,48000,not verified,5.47,0,3,76,3,0,10130,83.7,7,11,2011,12,Thu,0,8.833046141,OTHER,0
0.13930311,0.118787098,28000, 60 months,628.81,B,4,85000,verified,15.87,0,1,,10,0,23199,58.7,31,16,2011,12,Thu,0,7.916419331,MORTGAGE,0
0.200958065,0.174350487,6000, 36 months,186.67,A,2,50000,verified,23.86,0,1,,8,0,22282,62.4,23,11,2011,12,Thu,0,7.684284068,MORTGAGE,0
0.1660615,0.140847118,8000, 60 months,165.68,A,1,51204,not verified,25.12,0,0,68,16,0,20888,37.6,40,24,2011,12,Thu,0,7.154693479,RENT,0
0.151258068,0.213804645,20000, 60 months,355.62,E,5,60000,verified,18.06,0,0,62,11,0,29665,97.4,28,17,2011,12,Thu,0,7.669895331,RENT,0
0.15040765,0.178275771,14050, 36 months,446.14,A,3,120000,verified,2.21,0,2,,9,0,2217,18.8,13,5,2011,12,Thu,0,9.130297664,MORTGAGE,0
0.070702936,0.103726786,6000, 36 months,203.59,C,10,62691,not verified,3.16,0,0,43,5,0,6704,94.4,19,17,2011,12,Thu,0,8.101534196,OTHER,0
0.168459914,0.205405499,35000, 60 months,619.88,E,3,85000,verified,16.39,0,2,82,10,0,18515,76.5,40,27,2011,12,Thu,0,7.661527081,OTHER,0
0.177839807,0.187829602,10525, 36 months,329.33,A,4,49668,verified,7.27,0,0,,4,0,10881,68.9,9,9,2011,12,Thu,0,8.615891564,RENT,0
0.139412371,0.131679192,7200, 36 months,252.99,C,2,30000,verified,5.2,0,1,,2,0,1884,94.2,7,12,2011,12,Thu,0,8.363042512,RENT,0
0.197170297,0.170562719,12000, 36 months,407.17,C,10,40000,verified,16.2,0,2,72,15,0,14582,74.4,27,15,2011,12,Thu,0,7.300797867,MORTGAGE,0
0.140122329,0.175124654,12000, 36 months,396.92,B,5,100000,not verified,6.58,0,0,,10,0,17590,79.6,11,7,2011,12,Thu,0,9.115030192,MORTGAGE,0
0.184446762,0.194436556,9500, 36 months,335.36,D,10,54011,verified,18.51,0,1,,9,0,18757,79.5,40,12,2011,12,Thu,0,7.208063554,RENT,0
0.190003488,0.199993283,19775, 36 months,660.79,B,2,49110.32,verified,17.57,0,2,,10,0,19672,61.1,15,13,2011,12,Thu,0,8.093774274,RENT,0
0.111503224,0.191154556,12000, 60 months,283.28,C,0,75000,verified,16.13,0,3,,14,0,16664,89.4,28,11,2011,12,Thu,0,7.893038882,RENT,0
0.12044696,0.136158249,28000, 60 months,655.44,C,7,95000,verified,9.46,0,1,,9,0,17936,68.1,29,11,2011,12,Thu,0,8.094336341,MORTGAGE,0
0.140183327,0.125277877,30000, 36 months,1002.46,B,2,80000,verified,22.23,0,0,,8,0,22177,94,33,11,2011,12,Thu,0,7.793274352,RENT,0
0.115837,0.181372947,14500, 36 months,500.17,C,8,90000,verified,5.24,0,1,42,17,0,15077,46.7,28,10,2011,12,Thu,0,8.075360439,RENT,0
0.129538713,0.147036754,11700, 60 months,276.2,C,3,68500,verified,18.17,0,1,,12,0,7203,39.8,21,6,2011,12,Thu,0,8.090066587,RENT,0
0.157885997,0.220432574,24000, 36 months,852.93,D,6,70000,verified,12.57,0,0,,10,0,9043,91.2,13,7,2011,12,Thu,0,8.591301164,RENT,0
0.179208435,0.158394048,21250, 36 months,710.08,B,5,37000,verified,14.27,0,1,68,8,0,14899,69.3,21,11,2011,12,Thu,0,7.474150754,RENT,0
0.142961893,0.116354315,10000, 36 months,343.09,C,10,75000,verified,13.46,0,1,,9,0,19535,71.3,18,16,2011,12,Thu,0,8.334871635,OTHER,0
0.164768562,0.264413377,4000, 36 months,140.55,C,6,39000,verified,21.91,0,2,,6,0,8038,93.5,15,5,2011,12,Thu,0,7.863266724,RENT,0
0.185240308,0.160025926,15000, 36 months,496.14,B,0,60000,not verified,8.86,0,0,,11,0,14615,70.8,15,9,2011,12,Thu,0,8.29404964,RENT,0
0.118614936,0.149892756,15000, 60 months,377.49,D,3,110000,verified,12.36,0,1,,5,0,7717,81.2,10,6,2011,12,Thu,0,9.305650552,MORTGAGE,0
0.207366921,0.165821315,3600, 36 months,126.5,C,3,40000,verified,12.78,0,1,,5,0,3447,52.2,6,3,2011,12,Thu,0,8.804875264,RENT,0
0.136642609,0.146632403,6000, 60 months,155.75,E,5,31000,verified,20.13,0,1,51,5,0,7996,93,14,8,2011,12,Thu,0,7.702685154,OTHER,0
0.126259815,0.186974879,4000, 36 months,134.18,B,6,30000,not verified,17.6,0,1,48,8,0,1296,5.5,20,15,2011,12,Thu,0,7.313220387,RENT,0
0.143410442,0.180356027,13000, 36 months,423.46,B,10,50000,not verified,20.11,0,0,78,13,0,13810,40.6,15,13,2011,12,Thu,0,8.111728083,MORTGAGE,0
0.157279426,0.186260465,5000, 36 months,153.52,A,1,39396,verified,8.16,0,1,,6,0,3305,18.5,30,11,2011,12,Thu,0,7.180222186,MORTGAGE,0
0.077249728,0.139796305,5000, 36 months,175.69,C,7,98000,verified,19.63,0,1,52,11,0,32705,53.3,14,9,2011,12,Thu,0,8.853665428,OTHER,0
0.0645716,0.078349058,26000, 36 months,859.98,B,10,62500,verified,16.55,0,3,,4,0,25215,94.8,16,11,2011,12,Thu,0,8.270333113,RENT,0
0.178233949,0.157574845,4000, 60 months,105.78,E,10,45000,verified,15.2,0,3,,5,1,3722,22.4,11,15,2011,12,Thu,0,8.316522496,RENT,0
0.175839046,0.185828841,8000, 36 months,250.33,A,10,32400,not verified,7.56,0,2,,9,0,6290,34.1,15,10,2011,12,Thu,0,7.677863501,RENT,0
0.209642116,0.189126104,16000, 36 months,515.6,B,10,50000,not verified,15.1,0,1,,9,0,13577,66.2,26,18,2011,12,Thu,0,7.561681746,RENT,0
0.192944119,0.167729736,20000, 60 months,424.06,B,10,114996,verified,11.19,0,0,,14,0,7747,15.4,20,11,2011,12,Thu,0,8.656920351,MORTGAGE,0
0.129718314,0.195254261,7000, 36 months,231.54,B,7,72800,verified,24.64,0,0,,12,0,7299,84.1,33,11,2011,12,Thu,0,7.698963673,MORTGAGE,0
0.166807417,0.172018978,8000, 60 months,213.29,E,1,42500,verified,14.23,0,1,,10,0,9870,95,24,7,2011,12,Thu,0,7.479205525,RENT,0
0.11512569,0.115783153,13000, 36 months,458.91,D,10,28000,verified,12.9,0,1,,4,0,6901,93.3,8,10,2011,12,Thu,0,8.160518247,RENT,0
0.08285989,0.151127962,10000, 36 months,353.01,D,3,83200,verified,17.03,0,1,,8,0,12603,92,15,6,2011,12,Thu,0,8.620952426,RENT,0
0.182553116,0.215508628,22250, 60 months,532.49,C,8,45000,verified,23.07,0,1,,9,0,15695,77.7,23,12,2011,12,Thu,0,7.578923553,RENT,0
0.153338245,0.190283831,24000, 60 months,603.98,D,5,68809,verified,21.29,0,1,,10,0,3343,25.3,20,6,2011,12,Thu,0,8.143357556,RENT,0
0.127970699,0.181681025,11200, 36 months,374.26,B,3,75000,not verified,22.88,0,0,,8,0,25673,74.4,13,15,2011,12,Thu,0,8.660294035,RENT,0
0.227075149,0.188779558,7000, 36 months,228.02,B,3,52000,not verified,18.16,0,0,57,11,0,4170,94.8,13,8,2011,12,Thu,0,8.29404964,RENT,0
0.146068452,0.208615029,22500, 60 months,556.41,D,4,48500,verified,10.91,0,0,,7,0,23080,84.5,12,19,2011,12,Thu,0,8.304412427,RENT,0
0.182954554,0.188166115,12000, 36 months,429.45,D,2,95000,not verified,11.1,0,1,,9,0,15037,88.5,19,5,2011,12,Thu,0,8.517193191,RENT,0
0.136744479,0.119190022,22000, 36 months,758.88,C,0,58000,verified,12.1,0,1,,11,0,20666,92.3,28,8,2011,12,Thu,0,7.635993779,RENT,0
0.131159626,0.215531958,6200, 36 months,201.96,B,10,24000,not verified,19.95,0,1,,10,0,18210,55.2,11,10,2011,12,Thu,0,7.687913837,MORTGAGE,0
0.182298259,0.147239517,15900, 36 months,512.38,B,9,58000,not verified,21.72,0,1,,7,0,20393,64.5,15,11,2011,12,Thu,0,8.260148088,MORTGAGE,0
0.20653596,0.170192361,16000, 36 months,491.26,A,3,104000,not verified,2.78,0,1,,10,0,1935,3.2,24,15,2011,12,Thu,0,8.374092348,MORTGAGE,0
0.12185653,0.120917249,3150, 36 months,109.62,C,5,53000,verified,4.37,0,3,50,6,0,2124,28.2,10,5,2011,12,Thu,0,8.5754621,RENT,0
0.073386215,0.135932791,12000, 36 months,411.71,C,2,28000,verified,8.49,0,1,,9,0,8738,68.5,10,4,2011,12,Thu,0,7.937374696,RENT,0
0.120750206,0.126965227,28000, 36 months,876.13,A,4,118000,verified,5.29,0,1,,7,0,11849,24.8,23,16,2011,12,Thu,0,8.542945688,MORTGAGE,0
0.145229505,0.22825544,5000, 36 months,167.08,B,0,40000,not verified,22.59,0,0,49,9,0,13091,82.3,26,14,2011,12,Thu,0,7.338538195,RENT,0
0.199806882,0.202436963,3000, 36 months,93.88,A,10,65000,not verified,4.89,0,0,,4,0,3413,85.3,18,17,2011,12,Thu,0,8.191770791,MORTGAGE,0
0.193437818,0.203427613,8400, 36 months,257.92,A,2,25000,verified,11.86,0,0,,9,0,8993,36.1,19,6,2011,12,Thu,0,7.182192125,RENT,0
0.127316908,0.137306702,7000, 36 months,228.02,B,10,36000,verified,24,0,0,51,14,0,6992,72.8,23,14,2011,12,Thu,0,7.355780002,MORTGAGE,0
0.148074664,0.140205017,2000, 36 months,64.45,B,1,231252,verified,11.43,0,0,,19,0,46267,93.5,43,31,2011,12,Thu,0,8.590063188,MORTGAGE,0
0.133376048,0.144941186,10000, 36 months,312.91,A,6,66000,not verified,12.42,0,1,,8,0,18244,89.4,24,15,2011,12,Thu,0,7.919356191,RENT,0
0.075641046,0.094871326,25000, 36 months,921.72,E,2,92000,verified,21.68,0,0,,9,0,24430,84.5,38,13,2011,12,Thu,0,7.791957696,MORTGAGE,0
0.19299053,0.162354865,2000, 36 months,64.45,B,10,24000,not verified,13.5,0,0,,6,1,9583,64.2,10,12,2011,12,Thu,0,7.783224016,RENT,0
0.122885458,0.148824654,16800, 36 months,579.51,C,2,60000,verified,14.52,0,1,,7,0,22373,96.9,14,8,2011,12,Thu,0,8.363042512,RENT,0
0.127268331,0.189814908,8000, 36 months,254.03,A,3,120000,not verified,10.52,0,0,,10,0,13268,60.6,15,11,2011,12,Thu,0,8.987196821,MORTGAGE,0
0.211929039,0.181506347,12000, 60 months,271.14,B,9,57000,not verified,19.71,0,0,,10,0,15311,66.3,13,6,2011,12,Thu,0,8.385857189,MORTGAGE,0
0.115822588,0.169646026,11000, 36 months,344.2,A,4,80000,not verified,4.74,0,0,,8,0,7690,77.7,15,12,2011,12,Thu,0,8.581731713,MORTGAGE,0
0.186765477,0.180788014,5000, 36 months,176.51,D,6,85000,verified,22.81,0,2,,9,0,19925,90,17,7,2011,12,Thu,0,8.517193191,MORTGAGE,0
0.144541327,0.154531121,10000, 36 months,335.45,B,6,36000,verified,15.9,0,3,,8,0,6397,65.3,10,5,2011,12,Thu,0,8.188689124,OTHER,0
0.125643496,0.14984945,5000, 36 months,161.13,B,0,70000,verified,13.92,0,1,53,9,0,26171,64.3,23,21,2011,12,Thu,0,8.020756305,RENT,0
0.126809366,0.156375891,25000, 36 months,805.63,B,4,163000,verified,4.4,0,0,,5,0,865,4.6,10,4,2011,12,Thu,0,9.698920387,RENT,0
0.136747697,0.126624082,2400, 36 months,80.51,B,4,59393,verified,13.7,0,1,50,12,1,3265,44.1,18,14,2011,12,Thu,0,8.101559895,MORTGAGE,0
0.1220502,0.184596777,5000, 36 months,162.87,B,1,44475,not verified,17.11,0,0,25,9,0,7464,70.4,14,9,2011,12,Thu,0,8.063625183,OTHER,0
0.180774317,0.154156731,14000, 36 months,503.19,D,10,88000,verified,7.73,3,0,3,13,0,7115,40.7,24,16,2011,12,Thu,0,8.207038263,MORTGAGE,0
0.159413336,0.20423694,24500, 60 months,661.3,F,4,85000,verified,9.09,0,0,,6,0,19668,94.4,8,7,2011,12,Thu,0,9.270964994,RENT,0
0.112402489,0.170696554,2400, 36 months,78.18,B,3,36000,not verified,15.7,0,1,,6,0,12480,82.6,9,19,2011,12,Thu,0,8.29404964,MORTGAGE,0
0.214799256,0.211707843,1800, 36 months,60.15,B,7,117000,not verified,15.86,0,0,26,5,0,11180,60.8,34,11,2011,12,Thu,0,8.143568689,RENT,0
0.189798538,0.199788332,22200, 36 months,818.49,E,2,160000,verified,13.33,0,1,69,12,0,10070,89.1,25,15,2011,12,Thu,0,8.764053269,RENT,0
0.096002637,0.185505004,21400, 60 months,560.09,E,3,80000,verified,19.66,0,2,,16,0,21721,66.2,44,11,2011,12,Thu,0,7.50559228,RENT,0
0.118589817,0.156756613,13000, 36 months,406.78,A,10,28000,not verified,16.93,0,0,,7,0,14078,66.1,19,11,2011,12,Thu,0,7.29552081,RENT,0
0.110755549,0.164465875,8000, 36 months,268.36,B,5,48000,not verified,15.33,2,2,9,10,0,4384,38.5,15,14,2011,12,Thu,0,8.070906089,RENT,0
0.154977724,0.126565339,3600, 36 months,120.77,B,10,60000,not verified,19,0,3,,10,1,1104,13,17,10,2011,12,Thu,0,8.168886497,MORTGAGE,0
0.181456835,0.205321212,12375, 60 months,349.79,G,5,40000,not verified,20.88,0,0,78,27,0,13768,22.5,31,15,2011,12,Thu,0,7.162647529,RENT,0
0.186023072,0.191234633,9400, 36 months,302.92,B,2,45500,verified,11.84,0,0,,7,0,16982,51.8,7,7,2011,12,Thu,0,8.779557456,RENT,0
0.100873291,0.161588354,9600, 36 months,329.37,C,6,156000,verified,15.54,0,3,35,16,0,1679,18.9,18,20,2011,12,Thu,0,9.067239528,MORTGAGE,0
0.17334151,0.152825499,17000, 36 months,553.75,B,1,40000,verified,18.63,0,0,,8,0,19782,80.1,12,12,2011,12,Thu,0,8.111728083,RENT,0
0.094879673,0.12081887,30000, 60 months,500.33,E,10,80000,verified,26.82,0,1,,8,0,26710,85.1,29,12,2011,12,Thu,0,7.922486084,MORTGAGE,0
0.119762872,0.271964468,10800, 36 months,370.54,C,6,110000,verified,2.67,0,0,41,10,0,7045,69.1,21,10,2011,12,Thu,0,8.563713207,MORTGAGE,0
0.141561274,0.204107851,6000, 36 months,187.75,A,10,59400,not verified,19.17,0,1,,9,0,10515,76.2,21,25,2011,12,Thu,0,7.947527068,RENT,0
0.129118423,0.138991977,35000, 36 months,1111.37,A,10,106000,verified,12.09,0,0,,10,0,51441,60.2,28,19,2011,12,Thu,0,8.238989863,MORTGAGE,0
0.104599349,0.131941749,15000, 60 months,396.66,E,4,51000,verified,20.85,0,2,,13,0,8162,92.7,18,8,2011,12,Thu,0,7.949209154,RENT,0
0.205921365,0.1752857,5000, 36 months,167.73,B,2,25000,not verified,20.54,0,0,,15,0,6811,97.3,37,10,2011,12,Thu,0,6.515713191,RENT,0
0.18431832,0.166763863,7100, 36 months,244.91,C,1,33000,not verified,23.85,0,2,,10,0,5148,41.5,13,5,2011,12,Thu,0,7.839313483,RENT,0
0.148870324,0.2114169,12000, 36 months,426.47,D,10,93000,not verified,13.46,0,2,,12,0,23691,92.5,21,12,2011,12,Thu,0,8.395832334,MORTGAGE,0
0.204240856,0.179026474,22250, 36 months,746.38,B,2,41000,verified,15.63,0,0,,8,0,15791,61.9,10,7,2011,12,Thu,0,8.318742253,RENT,0
0.131588839,0.169240171,6000, 36 months,200.5,B,4,30000,verified,7.2,0,0,38,4,0,5802,72.5,7,5,2011,12,Thu,0,8.363042512,RENT,0
0.18470789,0.194697684,7650, 36 months,253.04,B,5,57000,verified,23.96,0,1,,10,0,24086,63.4,18,5,2011,12,Thu,0,8.060434789,RENT,0
0.1324753,0.129383886,20675, 60 months,494.8,C,7,50132,verified,23.31,0,1,,6,0,9487,74.1,17,11,2011,12,Thu,0,7.989201462,RENT,0
0.131598274,0.098271771,12000, 36 months,373.33,A,0,60000,verified,20.7,0,1,,11,0,12818,63.1,46,11,2011,12,Thu,0,7.173458445,RENT,0
0.175191514,0.167315242,15000, 36 months,456.54,A,7,60000,not verified,12.78,0,0,,13,0,2166,5.5,27,9,2011,12,Thu,0,7.706262975,RENT,0
0.150955502,0.127739425,22500, 60 months,562.46,D,3,67735,verified,18.8,0,2,,8,0,18364,75.6,16,7,2011,12,Thu,0,8.35076959,MORTGAGE,0
0.140064213,0.150054008,20500, 60 months,463.2,B,0,47800,verified,28.32,0,1,,10,0,23823,52.2,20,12,2011,12,Thu,0,7.779048645,RENT,0
0.090822385,0.153368962,12800, 36 months,427.72,B,1,99600,not verified,19.95,0,0,,13,0,23893,89.8,25,11,2011,12,Thu,0,8.290041619,MORTGAGE,0
0.175499047,0.044387899,27575, 36 months,898.21,B,1,54000,verified,12.27,0,1,,8,0,13057,67.7,16,23,2011,12,Thu,0,8.124150603,MORTGAGE,0
0.205636183,0.180421801,7000, 36 months,234.82,B,8,49000,not verified,14.42,0,0,,9,0,23864,97.4,17,10,2011,12,Thu,0,7.966362233,RENT,0
0.162534745,0.11114478,10000, 36 months,343.09,C,4,44160,verified,18.29,0,0,,6,0,14848,95.8,18,7,2011,12,Thu,0,7.805202923,RENT,0
0.131339184,0.104721598,14125, 36 months,441.98,A,5,32000,verified,22.54,0,0,,12,0,12709,60.8,21,7,2011,12,Thu,0,7.328968744,RENT,0
0.131418625,0.14140842,12000, 36 months,368.45,A,0,94500,verified,4.17,0,0,,11,0,13285,35.3,16,7,2011,12,Thu,0,8.683766391,MORTGAGE,0
0.132785051,0.150283091,9575, 36 months,293.99,A,3,19498,verified,18.34,0,0,,7,0,13902,53.9,10,13,2011,12,Thu,0,7.575482082,RENT,0
0.180955223,0.15574084,12000, 36 months,421.65,C,9,88000,not verified,10.6,0,3,,11,0,11434,77.8,20,9,2011,12,Thu,0,8.38935982,MORTGAGE,0
0.065311794,0.110135397,10000, 36 months,335.45,B,4,45000,verified,22.61,0,0,,14,0,10344,74.4,18,13,2011,12,Thu,0,7.824046011,RENT,0
0.150049517,0.126787126,10000, 36 months,351.38,C,1,37500,not verified,19.46,0,3,,12,0,17513,59.5,19,9,2011,12,Thu,0,7.587657233,RENT,0
0.158541683,0.163753244,24000, 36 months,773.4,B,4,120000,verified,14.17,0,0,,10,0,27994,47.7,18,12,2011,12,Thu,0,8.804875264,RENT,0
0.120909713,0.165733317,14575, 36 months,474.76,B,7,35000,not verified,16.46,0,1,,8,0,20169,58.5,14,8,2011,12,Thu,0,7.824046011,RENT,0
0.115315995,0.148271507,9000, 36 months,280,A,0,50000,verified,4.44,0,1,,10,0,8556,34.1,15,15,2011,12,Thu,0,8.111728083,MORTGAGE,0
0.10751159,0.145678386,7125, 36 months,256.09,D,7,25279.67,not verified,16.8,0,0,,3,0,11267,93.1,12,6,2011,12,Thu,0,7.652849145,RENT,0
0.145941088,0.125425077,15000, 60 months,323.53,B,10,29000,not verified,15.14,0,0,,6,0,15795,81,14,14,2011,12,Thu,0,7.635993779,RENT,0
0.128686688,0.138676483,13000, 36 months,441.1,C,6,65000,not verified,17.11,0,2,73,18,0,11036,81.1,32,16,2011,12,Thu,0,7.616406646,RENT,0
0.132086307,0.129238199,21600, 36 months,773.01,D,2,58600,verified,10.85,0,0,,8,0,21912,95.3,18,9,2011,12,Thu,0,8.088118218,MORTGAGE,0
0.104529242,0.167075819,7000, 36 months,233.91,B,10,85000,verified,15.11,0,2,,15,0,16049,72.3,42,14,2011,12,Thu,0,7.612736917,RENT,0
0.134374849,0.119469398,7000, 36 months,222.28,A,5,45000,verified,24.48,0,2,,13,0,21556,71.1,23,13,2011,12,Thu,0,7.578923553,RENT,0
0.175236292,0.154421905,3600, 36 months,128.84,D,7,44004,verified,5.59,1,1,2,3,0,8095,75.7,4,7,2011,12,Thu,0,9.305741457,MORTGAGE,0
0.142938789,0.196678756,3500, 36 months,117.41,B,10,84996,not verified,5.36,2,0,2,6,0,11616,45.7,27,24,2011,12,Thu,0,8.05452261,MORTGAGE,0
0.13724837,0.107826439,5000, 36 months,158.77,A,6,33000,not verified,16.47,0,2,,9,0,9194,29.7,14,8,2011,12,Thu,0,7.765205511,RENT,0
0.1729363,0.142513608,10000, 36 months,330.76,B,5,60000,verified,17.3,0,2,,11,0,11512,87.2,32,24,2011,12,Thu,0,7.536363938,MORTGAGE,0
0.078912763,0.117079559,4500, 36 months,152.69,C,0,19200,verified,19.56,0,1,,7,0,12070,67.8,9,6,2011,12,Thu,0,7.665440981,OTHER,0
0.19080315,0.183069971,12000, 36 months,396.92,B,10,62000,not verified,6.74,0,0,,5,0,10725,90.9,15,14,2011,12,Thu,0,8.326839463,RENT,0
0.15553299,0.156799646,10700, 36 months,357.55,B,4,68000,verified,16.41,0,1,,7,0,5192,66.6,12,6,2011,12,Thu,0,8.642356334,RENT,0
0.064134513,0.15363688,6000, 36 months,195.44,B,1,30000,not verified,19.36,0,1,,8,0,25900,78.6,13,8,2011,12,Thu,0,7.744003303,RENT,0
0.152684603,0.173550571,20000, 36 months,625.81,A,10,50000,verified,12.84,0,1,,9,0,8399,39.8,12,10,2011,12,Thu,0,8.334871635,RENT,0
0.166544721,0.171756282,25000, 60 months,416.62,E,10,50400,verified,20.67,0,0,,10,0,12112,61.5,26,11,2011,12,Thu,0,7.569649916,RENT,0
0.163070772,0.173060566,20000, 60 months,468.17,C,5,110000,verified,10.3,0,0,,7,0,17819,79.8,18,10,2011,12,Thu,0,8.717863887,RENT,0
0.209892783,0.202159605,6000, 36 months,190.52,A,10,83954,verified,17.48,0,0,72,12,0,6252,78.1,24,11,2011,12,Thu,0,8.159970478,RENT,0
0.125902704,0.135892499,25000, 36 months,793.84,A,4,60000,verified,25.4,0,0,,9,0,28571,68.7,16,22,2011,12,Thu,0,8.229511119,RENT,0
0.214263652,0.214921115,10000, 36 months,353.01,D,4,40000,verified,19.98,0,2,,6,0,8496,78.7,12,7,2011,12,Thu,0,8.111728083,RENT,0
0.170908038,0.197074112,6000, 36 months,200.5,B,4,92000,not verified,10.6,0,2,28,6,0,7270,82.5,18,11,2011,12,Thu,0,8.539172098,RENT,0
0.149859682,0.151126339,8000, 36 months,250.33,A,2,75000,not verified,8.7,0,1,,6,0,8144,55.4,16,9,2011,12,Thu,0,8.45265467,RENT,0
0.194206283,0.199417844,10000, 36 months,330.76,B,4,45000,not verified,12.48,0,2,,11,0,4189,48.1,25,8,2011,12,Thu,0,7.495541944,MORTGAGE,0
0.192333654,0.203898792,5000, 36 months,161.13,B,6,110000,not verified,6.38,0,0,45,10,0,4429,70.3,27,15,2011,12,Thu,0,8.312398779,MORTGAGE,0
0.199490831,0.172873245,6500, 36 months,211.73,B,0,30600,verified,13.45,0,0,31,9,0,6477,62.9,18,6,2011,12,Thu,0,7.43838353,RENT,0
0.118646179,0.128519733,20000, 60 months,533.23,E,4,69000,verified,18.02,0,2,,12,0,27409,89.6,27,9,2011,12,Thu,0,7.846024918,RENT,0
0.125966261,0.135956055,12000, 36 months,402.54,B,4,45000,verified,8.85,0,0,46,9,0,7329,70,19,15,2011,12,Thu,0,7.76997879,RENT,0
0.073501615,0.131147103,8250, 60 months,218.17,E,3,27500,not verified,20.25,0,1,,8,0,7432,79.7,9,4,2011,12,Thu,0,8.024716706,RENT,0
0.21302304,0.187808658,21000, 36 months,657.1,A,10,150500,verified,3.69,0,0,,11,0,21887,67.8,34,11,2011,12,Thu,0,8.395357839,MORTGAGE,0
0.139329915,0.166672314,8400, 36 months,298.53,D,2,32000,verified,16.95,0,1,,5,0,7639,74.9,6,4,2011,12,Thu,0,8.581731713,RENT,0
0.133906076,0.110643685,7000, 36 months,234.82,B,5,37500,verified,21.38,0,1,51,12,0,9539,73.9,20,6,2011,12,Thu,0,7.536363938,RENT,0
0.191087965,0.196299526,12000, 36 months,390.88,B,10,70000,not verified,26.06,0,3,,15,0,24893,60.1,25,17,2011,12,Thu,0,7.937374696,RENT,0
0.15635452,0.138800063,9000, 36 months,310.45,C,1,38000,verified,19.55,0,1,,9,0,14381,92.2,19,11,2011,12,Thu,0,7.60090246,RENT,0
0.140076999,0.239721813,10000, 36 months,330.76,B,5,35000,not verified,11.79,0,0,,9,0,11596,78.2,10,5,2011,12,Thu,0,8.160518247,OTHER,0
0.16881331,0.148297298,10000, 36 months,322.25,B,0,95000,verified,18.37,0,2,,14,0,19321,31.2,30,27,2011,12,Thu,0,8.060434789,MORTGAGE,0
0.178725878,0.161171421,8500, 36 months,300.06,D,0,61000,verified,11.76,0,1,,15,0,7723,83.9,19,5,2011,12,Thu,0,8.074190164,RENT,0
0.139729217,0.152708382,7200, 60 months,165.64,C,10,67000,verified,11.84,0,0,,9,0,13511,79.9,21,27,2011,12,Thu,0,8.067925461,RENT,0
0.187410597,0.164148206,27000, 36 months,870.08,B,5,140000,verified,7.44,0,0,,16,0,22457,27.2,30,8,2011,12,Thu,0,8.44820032,OTHER,0
0.178326056,0.194037346,4000, 36 months,137.24,C,9,32400,verified,5.41,0,0,,5,1,2372,65.9,5,4,2011,12,Thu,0,8.776475789,RENT,0
0.212649394,0.174353803,7300, 36 months,241.46,B,4,50000,verified,12.79,0,0,,6,0,2496,37.3,22,10,2011,12,Thu,0,7.728735831,RENT,0
0.137190424,0.183023574,18000, 36 months,571.56,A,9,70000,verified,17.76,0,1,30,16,0,19575,34.3,29,22,2011,12,Thu,0,7.788954691,MORTGAGE,0
0.183757717,0.187589241,5000, 36 months,165.38,B,10,35000,verified,19.37,0,2,,3,0,5510,35.5,15,21,2011,12,Thu,0,7.755053139,OTHER,0
0.100105017,0.088815753,10000, 36 months,343.09,C,10,115000,verified,24.34,0,3,,15,0,26479,71.2,53,16,2011,12,Thu,0,7.682395494,MORTGAGE,0
0.121127461,0.138625501,28000, 36 months,983.85,C,5,235000,verified,9.08,0,1,,10,0,18287,82.7,27,17,2011,12,Thu,0,9.071503927,MORTGAGE,0
0.071034448,0.098376847,10000, 36 months,344.95,C,5,36000,not verified,9.6,0,1,,7,0,10071,57.2,7,4,2011,12,Thu,0,8.545364068,RENT,0
0.117524378,0.127397932,12000, 36 months,375.49,A,5,26000,not verified,12.83,0,1,,5,0,7083,61,21,12,2011,12,Thu,0,7.121329379,RENT,0
0.18946108,0.166198689,11000, 36 months,349.29,A,1,50000,not verified,14.09,0,0,,8,0,13414,74.8,14,10,2011,12,Thu,0,8.180720955,RENT,0
0.26852476,0.105143202,10000, 36 months,347.98,C,10,55000,verified,0.89,0,2,25,8,0,2798,18.1,26,11,2011,12,Thu,0,7.656991926,RENT,0
0.181654415,0.158392024,5000, 36 months,153.52,A,5,55000,verified,4.12,0,0,,8,0,5750,47.1,28,9,2011,12,Thu,0,7.582883954,MORTGAGE,0
0.217840458,0.179544867,5000, 36 months,152.18,A,3,64424,not verified,0.93,0,0,,9,0,206,0.7,17,23,2011,12,Thu,0,8.240028169,RENT,0
0.195537374,0.170322992,5000, 36 months,158.77,A,10,56000,not verified,15.47,0,0,,12,0,14457,79,19,22,2011,12,Thu,0,7.988667991,RENT,0
